"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","log_MSRP","obs_number"
"Mercedes-Benz","GLE-Class Coupe","2016","regular",362,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",23,17,617,65100,0,1,1,0,0,0,0,0,1,11.0836798281967,3110
"Mercedes-Benz","GLE-Class Coupe","2017","regular",362,"6","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,Performance","Midsize","4dr SUV",23,17,617,69650,1,1,1,0,0,0,0,0,1,11.151237979208,3112
"Mercedes-Benz","GLE-Class Coupe","2017","regular",577,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",18,14,617,110650,1,1,1,0,0,0,0,0,1,11.6141273454792,3113
"Mercedes-Benz","GLE-Class","2016","regular",329,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",22,18,617,64600,0,1,1,0,0,0,0,0,1,11.0759696897707,3114
"Mercedes-Benz","GLE-Class","2016","regular",550,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",17,13,617,99950,1,1,1,0,0,0,0,0,1,11.5124253399285,3115
"Mercedes-Benz","GLE-Class","2016","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,18,617,51100,0,1,0,0,0,0,0,0,1,10.8415397761918,3116
"Mercedes-Benz","GLE-Class","2016","regular",577,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",17,13,617,107100,1,1,1,0,0,0,0,0,1,11.5815182564358,3117
"Mercedes-Benz","GLE-Class","2017","regular",577,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",17,13,617,108840,1,1,1,0,0,0,0,0,1,11.5976341928972,3120
"Mercedes-Benz","GLE-Class","2017","regular",550,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",17,13,617,101690,1,1,1,0,0,0,0,0,1,11.5296842487852,3121
"Mercedes-Benz","GLE-Class","2017","regular",329,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",23,18,617,65650,0,1,1,0,0,0,0,0,1,11.0920928797309,3122
"Mercedes-Benz","GLE-Class","2017","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",23,18,617,52000,0,1,0,0,0,0,0,0,1,10.8589989975636,3123
"Mercedes-Benz","GLE-Class","2017","regular",302,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",22,18,617,54500,0,1,0,0,0,0,0,0,1,10.9059559806513,3124
"Volkswagen","GLI","2008","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Compact","Sedan",29,22,873,25375,0,0,1,0,0,0,0,0,0,10.1415197163441,3125
"Volkswagen","GLI","2008","regular",200,"4","MANUAL","front wheel drive",4,"Performance","Compact","Sedan",29,20,873,24300,0,0,1,0,0,0,0,0,0,10.0982316293286,3126
"Volkswagen","GLI","2009","regular",200,"4","MANUAL","front wheel drive",4,"Performance","Compact","Sedan",31,21,873,24770,0,0,1,0,0,0,0,0,0,10.1173885224834,3127
"Volkswagen","GLI","2009","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Compact","Sedan",29,22,873,25870,0,0,1,0,0,0,0,0,0,10.1608392751801,3128
"Volkswagen","GLI","2012","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,26511.6666666667,0,0,1,0,0,0,0,0,0,10.1853401666644,3129
"Volkswagen","GLI","2012","regular",200,"4","MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,25411.6666666667,0,0,1,0,0,0,0,0,0,10.1429636651379,3130
"Mercedes-Benz","GLK-Class","2013","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",25,19,617,37090,0,1,1,0,0,0,0,0,1,10.5211026704836,3131
"Mercedes-Benz","GLK-Class","2013","regular",302,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,19,617,39090,0,1,0,0,0,0,0,0,1,10.573621958787,3132
"Mercedes-Benz","GLK-Class","2013","diesel",200,"4","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",33,24,617,38590,0,1,0,0,0,0,1,0,1,10.5607484545317,3133
"Mercedes-Benz","GLK-Class","2014","diesel",200,"4","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",33,24,617,38980,0,1,0,0,0,0,1,0,1,10.5708039730616,3134
"Mercedes-Benz","GLK-Class","2014","regular",302,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,19,617,39480,0,1,0,0,0,0,0,0,1,10.5835494935474,3135
"Mercedes-Benz","GLK-Class","2014","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",25,19,617,37480,0,1,1,0,0,0,0,0,1,10.5315627363524,3136
"Mercedes-Benz","GLK-Class","2015","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",25,19,617,37900,0,1,1,0,0,0,0,0,1,10.5427063910705,3137
"Mercedes-Benz","GLK-Class","2015","regular",302,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",25,18,617,39900,0,1,1,0,0,0,0,0,1,10.594131602878,3138
"Mercedes-Benz","GLK-Class","2015","diesel",200,"4","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",33,24,617,39400,0,1,0,0,0,0,1,0,1,10.581521095286,3139
"Mercedes-Benz","GLS-Class","2017","regular",449,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Large","4dr SUV",18,14,617,93850,0,1,1,0,0,0,0,0,1,11.4494530420147,3141
"Mercedes-Benz","GLS-Class","2017","regular",362,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Large","4dr SUV",22,17,617,68700,0,1,0,0,0,0,0,0,1,11.1375044782104,3142
"Volkswagen","Golf Alltrack","2017","regular",170,"4","MANUAL","all wheel drive",4,"Crossover","Compact","Wagon",30,22,873,27640,0,0,0,0,0,0,0,0,1,10.2270192778816,3144
"Volkswagen","Golf GTI","2015","regular",220,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",34,25,873,27780,0,0,1,0,1,0,0,0,0,10.2320716163083,3145
"Volkswagen","Golf GTI","2015","regular",210,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",34,25,873,26285,0,0,1,0,1,0,0,0,0,10.1767537132535,3147
"Volkswagen","Golf GTI","2015","regular",220,"4","AUTOMATED_MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",33,25,873,28880,0,0,1,0,1,0,0,0,0,10.2709045930068,3149
"Volkswagen","Golf GTI","2015","regular",220,"4","MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",34,25,873,29433.3333333333,0,0,1,0,1,0,0,0,0,10.2898830979239,3150
"Volkswagen","Golf GTI","2015","regular",210,"4","AUTOMATED_MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",33,25,873,29038.3333333333,0,0,1,0,1,0,0,0,0,10.2763720751889,3151
"Volkswagen","Golf GTI","2015","regular",210,"4","MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",34,25,873,27938.3333333333,0,0,1,0,1,0,0,0,0,10.2377549793973,3152
"Volkswagen","Golf GTI","2016","regular",220,"4","AUTOMATED_MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",33,25,873,29105,0,0,1,0,1,0,0,0,0,10.2786652597058,3153
"Volkswagen","Golf GTI","2016","regular",210,"4","AUTOMATED_MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",33,25,873,27610,0,0,1,0,1,0,0,0,0,10.2259333049242,3154
"Volkswagen","Golf GTI","2016","regular",220,"4","MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",34,25,873,29613.3333333333,0,0,1,0,1,0,0,0,0,10.2959799893403,3157
"Volkswagen","Golf GTI","2016","regular",210,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",34,25,873,26510,0,0,1,0,1,0,0,0,0,10.1852772992831,3158
"Volkswagen","Golf GTI","2016","regular",220,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",34,25,873,28005,0,0,1,0,1,0,0,0,0,10.2401383446439,3160
"Volkswagen","Golf GTI","2017","regular",220,"4","AUTOMATED_MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",32,24,873,32093.3333333333,0,0,1,0,1,0,0,0,0,10.3764036032289,3161
"Volkswagen","Golf GTI","2017","regular",210,"4","MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",34,24,873,25595,0,0,1,0,1,0,0,0,0,10.1501522988917,3162
"Volkswagen","Golf GTI","2017","regular",220,"4","MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",34,24,873,30993.3333333333,0,0,1,0,1,0,0,0,0,10.3415274065765,3163
"Volkswagen","Golf GTI","2017","regular",210,"4","AUTOMATED_MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",32,24,873,26095,0,0,1,0,1,0,0,0,0,10.1694990040775,3164
"Volkswagen","Golf GTI","2017","regular",210,"4","AUTOMATED_MANUAL","front wheel drive",4,"Hatchback,Performance","Compact","4dr Hatchback",32,24,873,26695,0,0,1,0,1,0,0,0,0,10.1922315609343,3165
"Volkswagen","Golf R","2015","regular",292,"4","AUTOMATED_MANUAL","all wheel drive",4,"Hatchback,Factory Tuner,High-Performance","Compact","4dr Hatchback",30,23,873,37842.5,1,0,1,0,1,0,0,0,0,10.5411880886367,3167
"Volkswagen","Golf R","2016","regular",292,"4","AUTOMATED_MANUAL","all wheel drive",4,"Hatchback,Factory Tuner,High-Performance","Compact","4dr Hatchback",30,23,873,37872.5,1,0,1,0,1,0,0,0,0,10.5419805340325,3168
"Volkswagen","Golf R","2017","regular",292,"4","AUTOMATED_MANUAL","all wheel drive",4,"Hatchback,Factory Tuner,High-Performance","Compact","4dr Hatchback",30,23,873,38615,1,0,1,0,1,0,0,0,0,10.5613960810034,3170
"Volkswagen","Golf R","2017","regular",292,"4","MANUAL","all wheel drive",4,"Hatchback,Factory Tuner,High-Performance","Compact","4dr Hatchback",31,22,873,37515,1,0,1,0,1,0,0,0,0,10.5324961319798,3171
"Volkswagen","Golf SportWagen","2015","diesel",150,"4","AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",42,31,873,28745,0,0,0,0,0,0,1,0,0,10.2662191180574,3172
"Volkswagen","Golf SportWagen","2015","regular",170,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",35,25,873,25920,0,0,0,0,0,0,0,0,0,10.1627701504662,3173
"Volkswagen","Golf SportWagen","2016","regular",170,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",35,25,873,26032.5,0,0,0,0,0,0,0,0,0,10.1671010364041,3177
"Volkswagen","Golf SportWagen","2016","regular",170,"4","MANUAL","front wheel drive",4,"N/A","Compact","Wagon",36,25,873,21625,0,0,0,0,0,0,0,0,0,9.98160533180008,3178
"Volkswagen","Golf SportWagen","2017","regular",170,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",34,25,873,26560,0,0,0,0,0,0,0,0,0,10.1871616035904,3179
"Volkswagen","Golf SportWagen","2017","regular",170,"4","MANUAL","front wheel drive",4,"N/A","Compact","Wagon",35,25,873,21580,0,0,0,0,0,0,0,0,0,9.97952223881212,3180
"Volkswagen","Golf","2015","regular",170,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",37,25,873,18645,0,0,0,0,1,0,0,0,0,9.83333329261292,3182
"Volkswagen","Golf","2015","regular",170,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,25,873,21295,0,0,0,0,1,0,0,0,0,9.96622758235731,3183
"Volkswagen","Golf","2015","diesel",150,"4","MANUAL","front wheel drive",4,"Hatchback,Diesel","Compact","4dr Hatchback",45,30,873,25545,0,0,0,0,1,0,1,0,0,10.1481968817649,3184
"Volkswagen","Golf","2015","regular",170,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",36,25,873,20395,0,0,0,0,1,0,0,0,0,9.92304505175166,3186
"Volkswagen","Golf","2016","regular",170,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",36,25,873,20135,0,0,0,0,1,0,0,0,0,9.91021487328555,3187
"Volkswagen","Golf","2016","regular",170,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",37,25,873,19035,0,0,0,0,1,0,0,0,0,9.8540346688166,3189
"Volkswagen","Golf","2016","regular",170,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,25,873,20175,0,0,0,0,1,0,0,0,0,9.91219949313815,3190
"Volkswagen","Golf","2017","regular",170,"4","AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",35,25,873,21845,0,0,0,0,1,0,0,0,0,9.99172734138554,3191
"Pontiac","Grand Am","2003","regular",175,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",27,18,210,22315,0,0,0,0,0,0,0,0,0,10.0130143770634,3193
"Pontiac","Grand Am","2003","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,210,22315,0,0,0,0,0,0,0,0,0,10.0130143770634,3194
"Pontiac","Grand Am","2004","regular",140,"4","MANUAL","front wheel drive",4,"N/A","Midsize","Sedan",33,23,210,18312.5,0,0,0,0,0,0,0,0,0,9.81533916575942,3197
"Pontiac","Grand Am","2004","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,210,22905,0,0,0,0,0,0,0,0,0,10.0391105063208,3199
"Pontiac","Grand Am","2004","regular",170,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,210,21830,0,0,0,0,0,0,0,0,0,9.99104044954399,3200
"Pontiac","Grand Am","2005","regular",175,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",27,18,210,23125,0,0,0,0,0,0,0,0,0,10.0486695623806,3201
"Pontiac","Grand Am","2005","regular",140,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",31,22,210,20090,0,0,0,0,0,0,0,0,0,9.90797745780898,3202
"Dodge","Grand Caravan","2015","flex",283,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",25,17,1851,26345,0,0,0,1,0,0,0,0,0,10.1790337826434,3203
"Dodge","Grand Caravan","2016","flex",283,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",25,17,1851,27178.3333333333,0,0,0,1,0,0,0,0,0,10.2101753662273,3204
"Dodge","Grand Caravan","2017","regular",283,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",25,17,1851,28120,0,0,0,0,0,0,0,0,0,10.2442363459246,3205
"Pontiac","Grand Prix","2006","regular",260,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,210,24330,0,0,0,0,0,0,0,0,0,10.0994654357776,3206
"Pontiac","Grand Prix","2006","regular",303,"8","AUTOMATIC","front wheel drive",4,"Factory Tuner,High-Performance","Midsize","Sedan",25,16,210,27330,1,0,1,0,0,0,0,0,0,10.2157402789221,3207
"Pontiac","Grand Prix","2006","regular",200,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",28,18,210,21330,0,0,0,0,0,0,0,0,0,9.9678698114654,3208
"Pontiac","Grand Prix","2007","regular",303,"8","AUTOMATIC","front wheel drive",4,"Factory Tuner,High-Performance","Midsize","Sedan",25,16,210,28815,1,0,1,0,0,0,0,0,0,10.2686513638708,3209
"Pontiac","Grand Prix","2007","regular",260,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,210,24735,0,0,0,0,0,0,0,0,0,10.1159745236618,3210
"Pontiac","Grand Prix","2008","regular",200,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",28,18,210,22210,0,0,0,0,0,0,0,0,0,10.0082979168885,3212
"Pontiac","Grand Prix","2008","regular",303,"8","AUTOMATIC","front wheel drive",4,"Factory Tuner,High-Performance","Large","Sedan",25,16,210,29325,1,0,1,0,0,0,0,0,0,10.2861956735217,3213
"Suzuki","Grand Vitara","2011","regular",166,"4","AUTOMATIC","rear wheel drive",4,"Crossover","Compact","4dr SUV",25,19,481,22274,0,0,0,0,0,0,0,0,1,10.011175357953,3214
"Suzuki","Grand Vitara","2011","regular",166,"4","AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",23,19,481,23465.6666666667,0,0,0,0,0,0,0,0,1,10.0632936389337,3215
"Suzuki","Grand Vitara","2012","regular",166,"4","AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",23,19,481,24015.6666666667,0,0,0,0,0,0,0,0,1,10.0864616741411,3217
"Suzuki","Grand Vitara","2012","regular",166,"4","AUTOMATIC","rear wheel drive",4,"Crossover","Compact","4dr SUV",25,19,481,22482.3333333333,0,0,0,0,0,0,0,0,1,10.020485094588,3218
"Suzuki","Grand Vitara","2012","regular",166,"4","MANUAL","rear wheel drive",4,"Crossover","Compact","4dr SUV",26,19,481,19499,0,0,0,0,0,0,0,0,1,9.87811846118559,3219
"Suzuki","Grand Vitara","2013","regular",166,"4","AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",23,19,481,24874,0,0,0,0,0,0,0,0,1,10.1215783602137,3220
"Suzuki","Grand Vitara","2013","regular",166,"4","AUTOMATIC","rear wheel drive",4,"Crossover","Compact","4dr SUV",25,19,481,23399,0,0,0,0,0,0,0,0,1,10.0604485653899,3221
"Suzuki","Grand Vitara","2013","regular",166,"4","MANUAL","rear wheel drive",4,"Crossover","Compact","4dr SUV",26,19,481,19949,0,0,0,0,0,0,0,0,1,9.90093429574841,3222
"Chrysler","Grand Voyager","2000","flex",158,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Large","Passenger Minivan",23,16,1013,2266,0,0,0,1,0,0,0,0,0,7.72577144158795,3224
"Plymouth","Grand Voyager","1998","regular",150,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","Passenger Minivan",24,17,535,2024,0,0,0,0,0,0,0,0,0,7.61283103040736,3225
"Plymouth","Grand Voyager","1998","regular",150,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","Passenger Minivan",22,17,535,2000,0,0,0,0,0,0,0,0,0,7.60090245954208,3226
"Plymouth","Grand Voyager","1999","flex",158,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Large","Passenger Minivan",22,16,535,2147,0,0,0,1,0,0,0,0,0,7.67182679787878,3227
"Plymouth","Grand Voyager","2000","flex",158,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Large","Passenger Minivan",23,16,535,2331,0,0,0,1,0,0,0,0,0,7.75405263903576,3228
"Plymouth","Grand Voyager","2000","regular",158,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","Passenger Minivan",23,16,535,2267,0,0,0,0,0,0,0,0,0,7.72621265050753,3229
"Maserati","GranSport","2005","regular",395,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Coupe",16,11,238,98172,1,1,1,0,0,0,0,1,0,11.4944763213017,3230
"Maserati","GranSport","2006","regular",401,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Coupe",18,11,238,101497,1,1,1,0,0,0,0,1,0,11.5277845203769,3231
"Maserati","GranSport","2006","regular",401,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Convertible",18,11,238,99900,1,1,1,0,0,0,0,1,0,11.5119249646366,3232
"Maserati","GranTurismo Convertible","2014","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Midsize","Convertible",20,13,238,143300,0,1,1,0,0,0,0,1,0,11.8726956138163,3233
"Maserati","GranTurismo Convertible","2014","regular",444,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Midsize","Convertible",20,13,238,138800,0,1,1,0,0,0,0,1,0,11.8407893270548,3235
"Maserati","GranTurismo Convertible","2015","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Midsize","Convertible",20,13,238,171539.5,1,1,1,0,0,0,0,1,0,12.0525688397681,3236
"Maserati","GranTurismo Convertible","2015","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Midsize","Convertible",20,13,238,150465,0,1,1,0,0,0,0,1,0,11.9214857779857,3237
"Maserati","GranTurismo Convertible","2016","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Midsize","Convertible",20,13,238,171539.5,1,1,1,0,0,0,0,1,0,12.0525688397681,3239
"Maserati","GranTurismo Convertible","2016","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Midsize","Convertible",20,13,238,150465,0,1,1,0,0,0,0,1,0,11.9214857779857,3240
"Maserati","GranTurismo Convertible","2016","regular",444,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Midsize","Convertible",20,13,238,145740,0,1,1,0,0,0,0,1,0,11.8895794912243,3241
"Maserati","GranTurismo","2014","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","Coupe",21,13,238,126500,0,1,1,0,0,0,0,1,0,11.7479975871497,3243
"Maserati","GranTurismo","2015","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Large","Coupe",21,13,238,132825,0,1,1,0,0,0,0,1,0,11.7967877513191,3244
"Maserati","GranTurismo","2015","regular",454,"8","AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Large","Coupe",21,13,238,158098.5,1,1,1,0,0,0,0,1,0,11.9709735354865,3245
"Lexus","GS 200t","2016","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",30,21,454,53285,0,1,0,0,0,0,0,0,0,10.8834101446551,3248
"Lexus","GS 200t","2017","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",32,22,454,46310,0,1,0,0,0,0,0,0,0,10.7431131994748,3250
"Lexus","GS 200t","2017","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",30,21,454,53980,0,1,0,0,0,0,0,0,0,10.896368886572,3251
"Lexus","GS 300","2005","regular",220,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",23,16,454,38875,0,1,1,0,0,0,0,0,0,10.5681066494815,3253
"Lexus","GS 300","2006","regular",245,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",27,19,454,43150,0,1,0,0,0,0,0,0,0,10.6724376965116,3254
"Lexus","GS 300","2006","regular",245,"6","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",25,19,454,45100,0,1,0,0,0,0,0,0,0,10.7166375254908,3255
"Lexus","GS 350","2015","regular",306,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",29,19,454,51835,0,1,1,0,0,0,0,0,0,10.8558208757572,3256
"Lexus","GS 350","2015","regular",306,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,54090,0,1,1,0,0,0,0,0,0,10.8984046048655,3257
"Lexus","GS 350","2016","regular",311,"6","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",29,20,454,50000,0,1,1,0,0,0,0,0,0,10.8197782844103,3258
"Lexus","GS 350","2016","regular",311,"6","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",28,19,454,54115,0,1,1,0,0,0,0,0,0,10.8988666907292,3259
"Lexus","GS 350","2016","regular",311,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,50470,0,1,1,0,0,0,0,0,0,10.8291343793343,3260
"Lexus","GS 350","2017","regular",311,"6","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",28,20,454,50695,0,1,1,0,0,0,0,0,0,10.8335825653867,3261
"Lexus","GS 350","2017","regular",311,"6","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",27,19,454,54810,0,1,1,0,0,0,0,0,0,10.9116279380402,3262
"Lexus","GS 350","2017","regular",311,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,53460,0,1,1,0,0,0,0,0,0,10.8866889896929,3263
"Lexus","GS 400","1998","regular",300,"8","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",21,15,454,3542,0,1,1,0,0,0,0,0,0,8.17244681834278,3264
"Lexus","GS 400","1999","regular",300,"8","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",22,16,454,3741,0,1,1,0,0,0,0,0,0,8.22710823434815,3265
"Lexus","GS 400","2000","regular",300,"8","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",22,16,454,3965,0,1,1,0,0,0,0,0,0,8.28526113406895,3266
"Lexus","GS 430","2005","regular",300,"8","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",22,16,454,47975,0,1,1,0,0,0,0,0,0,10.7784353208759,3267
"Lexus","GS 430","2006","regular",300,"8","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",23,16,454,51375,0,1,1,0,0,0,0,0,0,10.8469069517985,3268
"Lexus","GS 430","2007","regular",290,"8","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",23,16,454,52375,0,1,1,0,0,0,0,0,0,10.8661846572244,3269
"Lexus","GS 450h","2015","regular",338,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance,Hybrid","Midsize","Sedan",34,29,454,61330,0,1,1,0,0,1,0,0,0,11.02402439862,3271
"Lexus","GS 450h","2016","regular",338,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance,Hybrid","Midsize","Sedan",34,29,454,63080,0,1,1,0,0,1,0,0,0,11.052159041077,3272
"Lexus","GS 460","2009","regular",342,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",24,17,454,53470,0,1,1,0,0,0,0,0,0,10.8868760279428,3273
"Lexus","GS 460","2010","regular",342,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",24,17,454,54070,0,1,1,0,0,0,0,0,0,10.8980347823761,3274
